排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
143,Derrick Jones Jr.,CHI,5,0,3.8,1.4,0.4,11.8,3.0,41.2,1.4,3.4,27.3,0.6,2.2,66.7,0.4,0.6,0.6,0.8,0.2,0.0,0.6,1.6,2021-2022,Playoffs,F,F,Chicago,Illinois
144,Paul Reed,PHI,12,0,3.7,3.8,0.8,11.7,7.2,52.8,1.583,3.0,66.7,0.167,0.25,57.1,0.333,0.583,1.8,2.0,0.8,0.5,0.8,2.4,2021-2022,Playoffs,F,F,Philadelphia,Pennsylvania
145,Aaron Holiday,PHX,6,0,3.5,0.5,1.5,3.3,5.0,57.1,1.333,2.333,71.4,0.833,1.167,0.0,0.0,0.167,0.5,0.0,0.5,0.2,0.0,0.2,2021-2022,Playoffs,G,G,Phoenix,Arizona
146,Steven Adams,MEM,7,5,3.4,6.4,2.1,16.3,9.3,42.9,1.286,3.0,0.0,0.0,0.0,54.5,0.857,1.571,2.1,4.3,0.1,0.1,0.6,1.7,2021-2022,Playoffs,C,C,Memphis,Tennessee
147,DeAndre Jordan,PHI,3,2,3.3,2.3,0.3,10.3,6.0,100.0,1.667,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.7,0.7,1.3,2021-2022,Playoffs,C,C,Philadelphia,Pennsylvania
148,Thaddeus Young,TOR,6,0,3.3,3.0,1.7,14.5,6.5,50.0,1.5,3.0,14.3,0.167,1.167,25.0,0.167,0.667,1.2,1.8,0.8,0.2,0.5,1.3,2021-2022,Playoffs,F,F,Toronto,Ontario
149,Trey Burke,DAL,10,0,3.2,0.3,0.4,3.7,2.8,50.0,1.1,2.2,40.0,0.4,1.0,100.0,0.6,0.6,0.0,0.3,0.1,0.0,0.1,0.3,2021-2022,Playoffs,G,G,Dallas,Texas
150,Moses Moody,GSW,13,0,3.2,0.6,0.3,8.1,3.2,53.6,1.154,2.154,53.8,0.538,1.0,66.7,0.308,0.462,0.2,0.5,0.2,0.2,0.2,0.3,2021-2022,Playoffs,G,G,Golden State,California
151,Dwight Powell,DAL,18,18,3.2,2.6,0.2,13.8,4.8,62.9,1.222,1.944,0.0,0.0,0.111,60.9,0.778,1.278,0.9,1.7,0.2,0.3,0.5,2.2,2021-2022,Playoffs,F,C,Dallas,Texas
152,Furkan Korkmaz,PHI,9,0,3.1,1.3,0.4,6.8,3.6,47.8,1.222,2.556,40.0,0.444,1.111,100.0,0.222,0.222,0.1,1.2,0.1,0.1,0.2,0.8,2021-2022,Playoffs,G,F,Philadelphia,Pennsylvania
153,Khem Birch,TOR,6,4,3.0,1.5,0.5,10.5,3.5,50.0,1.333,2.667,50.0,0.333,0.667,0.0,0.0,0.0,0.7,0.8,0.2,0.2,0.5,2.2,2021-2022,Playoffs,C,C,Toronto,Ontario
154,Naji Marshall,NOP,6,0,3.0,1.0,0.8,9.3,4.2,70.0,1.167,1.667,0.0,0.0,0.0,100.0,0.667,0.667,0.5,0.5,0.2,0.2,0.5,0.8,2021-2022,Playoffs,F,F,New Orleans,Louisiana
155,Matisse Thybulle,PHI,9,0,3.0,1.0,0.4,15.2,4.1,45.8,1.222,2.667,28.6,0.444,1.556,33.3,0.111,0.333,0.2,0.8,0.8,0.8,0.2,1.7,2021-2022,Playoffs,G,F,Philadelphia,Pennsylvania
156,Nemanja Bjelica,GSW,15,0,2.9,2.1,1.1,10.0,4.7,52.9,1.2,2.267,37.5,0.2,0.533,57.1,0.267,0.467,0.4,1.7,0.3,0.1,0.5,1.4,2021-2022,Playoffs,F,F,Golden State,California
157,Bismack Biyombo,PHX,9,0,2.8,2.1,0.6,9.6,4.1,64.7,1.222,1.889,0.0,0.0,0.0,50.0,0.333,0.667,0.9,1.2,0.1,0.2,0.7,1.4,2021-2022,Playoffs,C,C,Phoenix,Arizona
158,Omer Yurtseven,MIA,9,0,2.8,0.8,0.3,4.2,3.1,66.7,1.333,2.0,0.0,0.0,0.222,33.3,0.111,0.333,0.1,0.7,0.0,0.1,0.0,0.2,2021-2022,Playoffs,C,C,Miami,Florida
159,Vlatko Cancar,DEN,2,0,2.5,1.0,0.5,4.5,2.5,66.7,1.0,1.5,50.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2021-2022,Playoffs,F,F,Denver,Colorado
160,Jarrett Culver,MEM,3,0,2.3,2.3,0.3,7.3,2.3,30.0,1.0,3.333,0.0,0.0,0.667,50.0,0.333,0.667,0.7,1.7,0.7,0.0,0.7,1.3,2021-2022,Playoffs,G,F,Memphis,Tennessee
161,Juancho Hernangomez,UTA,6,0,2.3,2.0,0.8,9.3,3.0,27.8,0.833,3.0,33.3,0.667,2.0,0.0,0.0,0.0,0.3,1.7,0.3,0.0,0.3,0.7,2021-2022,Playoffs,F,F,Utah,Utah
162,Torrey Craig,PHX,9,0,2.2,1.7,0.6,7.7,3.0,36.4,0.889,2.444,30.0,0.333,1.111,50.0,0.111,0.222,0.6,1.1,0.4,0.2,0.4,0.7,2021-2022,Playoffs,F,F,Phoenix,Arizona
163,Jevon Carter,MIL,11,0,2.1,1.5,0.9,11.5,3.7,47.4,0.818,1.727,42.9,0.273,0.636,100.0,0.182,0.182,0.3,1.2,0.7,0.0,0.5,1.1,2021-2022,Playoffs,G,G,Milwaukee,Wisconsin
164,Isaac Bonga,TOR,1,0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2021-2022,Playoffs,G,G,Toronto,Ontario
165,Clint Capela,ATL,2,2,2.0,7.5,0.0,20.0,8.0,33.3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,0.5,0.5,0.5,1.0,2021-2022,Playoffs,C,C,Atlanta,Georgia
166,Willy Hernangomez,NOP,1,0,2.0,2.0,0.0,2.0,1.0,25.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2021-2022,Playoffs,C,F,New Orleans,Louisiana
167,Damion Lee,GSW,16,0,2.0,1.6,0.4,7.8,2.4,38.2,0.813,2.125,25.0,0.25,1.0,66.7,0.125,0.188,0.3,1.3,0.1,0.0,0.4,0.5,2021-2022,Playoffs,G,F,Golden State,California
168,Greg Monroe,MIN,2,0,2.0,1.0,0.5,3.5,2.5,40.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,2021-2022,Playoffs,F,C,Minnesota,Minnesota
169,Eric Paschall,UTA,4,0,2.0,1.3,0.0,6.0,2.8,50.0,0.75,1.5,50.0,0.25,0.5,100.0,0.25,0.25,0.3,1.0,0.3,0.0,0.0,0.8,2021-2022,Playoffs,F,F,Utah,Utah
170,Elfrid Payton,PHX,2,0,2.0,0.0,1.5,4.0,3.0,66.7,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-2022,Playoffs,G,G,Phoenix,Arizona
171,Frank Ntilikina,DAL,12,0,1.9,1.0,0.8,10.4,2.6,33.3,0.667,2.0,30.0,0.5,1.667,100.0,0.083,0.083,0.2,0.8,0.7,0.1,0.5,1.6,2021-2022,Playoffs,G,G,Dallas,Texas
172,Ish Wainright,PHX,7,0,1.9,1.6,0.1,3.7,2.4,41.7,0.714,1.714,50.0,0.429,0.857,0.0,0.0,0.0,1.0,0.6,0.1,0.1,0.4,0.3,2021-2022,Playoffs,F,F,Phoenix,Arizona
173,Dalano Banton,TOR,4,0,1.8,0.5,0.3,2.0,1.8,100.0,0.5,0.5,0.0,0.0,0.0,50.0,0.75,1.5,0.5,0.0,0.3,0.0,0.3,0.0,2021-2022,Playoffs,F,F,Toronto,Ontario
174,Marquese Chriss,DAL,8,0,1.8,1.1,0.0,3.8,2.1,50.0,0.5,1.0,50.0,0.125,0.25,83.3,0.625,0.75,0.5,0.6,0.0,0.0,0.1,0.4,2021-2022,Playoffs,F,F,Dallas,Texas
175,Hassan Whiteside,UTA,6,0,1.8,5.2,0.0,10.8,7.0,41.7,0.833,2.0,0.0,0.0,0.0,25.0,0.167,0.667,1.3,3.8,0.3,1.3,0.0,1.5,2021-2022,Playoffs,C,C,Utah,Utah
176,Andre Iguodala,GSW,7,0,1.6,1.0,1.7,8.7,3.1,44.4,0.571,1.286,33.3,0.143,0.429,66.7,0.286,0.429,0.4,0.6,0.0,0.3,0.6,1.6,2021-2022,Playoffs,G,F,Golden State,California
177,Gorgui Dieng,ATL,2,0,1.5,1.5,0.0,5.0,2.5,50.0,0.5,1.0,0.0,0.0,0.5,100.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,2021-2022,Playoffs,C,C,Atlanta,Georgia
178,Serge Ibaka,MIL,6,0,1.5,1.7,0.0,3.7,0.7,25.0,0.667,2.667,0.0,0.0,0.5,50.0,0.167,0.333,0.3,1.3,0.0,0.0,0.3,0.2,2021-2022,Playoffs,F,F,Milwaukee,Wisconsin
179,Zeke Nnaji,DEN,2,0,1.5,0.0,0.0,4.5,1.5,100.0,0.5,0.5,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-2022,Playoffs,F,C,Denver,Colorado
180,Javonte Green,CHI,5,1,1.4,3.0,0.4,14.4,2.8,17.6,0.6,3.4,0.0,0.0,1.2,50.0,0.2,0.4,1.6,1.4,1.8,0.0,0.8,1.6,2021-2022,Playoffs,G,F,Chicago,Illinois
181,Josh Green,DAL,16,0,1.4,0.8,0.4,7.6,1.3,28.6,0.5,1.75,22.7,0.313,1.375,25.0,0.125,0.5,0.1,0.7,0.3,0.0,0.0,1.0,2021-2022,Playoffs,G,G,Dallas,Texas
182,Timothe Luwawu-Cabarrot,ATL,4,0,1.3,0.8,0.5,5.5,1.8,50.0,0.5,1.0,33.3,0.25,0.75,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3,1.5,2021-2022,Playoffs,G,F,Atlanta,Georgia
183,Boban Marjanovic,DAL,3,0,1.3,1.0,0.0,2.0,1.0,25.0,0.333,1.333,0.0,0.0,0.0,100.0,0.667,0.667,0.0,1.0,0.3,0.0,0.7,0.0,2021-2022,Playoffs,C,C,Dallas,Texas
184,Sterling Brown,DAL,9,0,1.2,0.9,0.3,2.9,1.8,30.0,0.333,1.111,0.0,0.0,0.444,71.4,0.556,0.778,0.1,0.8,0.4,0.2,0.3,0.0,2021-2022,Playoffs,G,F,Dallas,Texas
185,Jaden Springer,PHI,5,0,1.2,0.8,0.4,2.6,1.8,50.0,0.6,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,2021-2022,Playoffs,G,G,Philadelphia,Pennsylvania
186,Haywood Highsmith,MIA,8,0,1.1,0.6,0.4,3.9,1.3,42.9,0.375,0.875,60.0,0.375,0.625,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.4,0.3,2021-2022,Playoffs,F,F,Miami,Florida
187,John Konchar,MEM,8,0,1.1,2.4,0.6,7.0,3.5,27.3,0.375,1.375,16.7,0.125,0.75,100.0,0.25,0.25,0.4,2.0,0.4,0.1,0.1,0.9,2021-2022,Playoffs,G,G,Memphis,Tennessee
188,George Hill,MIL,5,0,1.0,1.2,0.6,15.2,1.8,20.0,0.2,1.0,50.0,0.2,0.4,100.0,0.4,0.4,0.2,1.0,0.0,0.0,0.2,2.0,2021-2022,Playoffs,G,G,Milwaukee,Wisconsin
189,Skylar Mays,ATL,2,0,1.0,0.5,0.5,4.5,2.5,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,2021-2022,Playoffs,G,G,Atlanta,Georgia
190,Nik Stauskas,BOS,13,0,1.0,0.3,0.3,1.8,0.9,25.0,0.231,0.923,30.0,0.231,0.769,100.0,0.308,0.308,0.0,0.3,0.0,0.0,0.0,0.0,2021-2022,Playoffs,G,G,Boston,Massachusetts
191,Yuta Watanabe,TOR,4,0,1.0,0.0,0.0,2.5,-0.3,33.3,0.5,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2021-2022,Playoffs,G,F,Toronto,Ontario
192,Malik Fitts,BOS,9,0,0.9,0.2,0.0,1.8,1.0,75.0,0.333,0.444,100.0,0.222,0.222,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021-2022,Playoffs,F,F,Boston,Massachusetts
193,Luke Kornet,BOS,9,0,0.8,0.6,0.1,2.1,1.2,75.0,0.333,0.444,100.0,0.111,0.111,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.1,0.1,2021-2022,Playoffs,C,F,Boston,Massachusetts
194,Aaron Nesmith,BOS,15,0,0.8,1.0,0.2,3.5,1.4,23.5,0.267,1.133,9.1,0.067,0.733,75.0,0.2,0.267,0.3,0.7,0.1,0.3,0.1,0.4,2021-2022,Playoffs,G,F,Boston,Massachusetts
195,Tristan Thompson,CHI,5,0,0.8,1.6,0.4,7.6,1.4,40.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.2,0.0,1.0,0.8,2021-2022,Playoffs,C,F,Chicago,Illinois
196,Juan Toscano-Anderson,GSW,14,0,0.8,0.7,0.6,3.5,1.1,40.0,0.286,0.714,40.0,0.143,0.357,33.3,0.071,0.214,0.0,0.7,0.1,0.1,0.6,0.2,2021-2022,Playoffs,F,F,Golden State,California
197,Charles Bassey,PHI,3,0,0.7,1.7,0.3,4.0,2.3,50.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.333,0.3,1.3,0.0,0.3,0.0,0.3,2021-2022,Playoffs,C,F,Philadelphia,Pennsylvania
198,Sam Hauser,BOS,7,0,0.7,0.1,0.3,2.1,0.7,25.0,0.143,0.571,33.3,0.143,0.429,100.0,0.286,0.286,0.0,0.1,0.0,0.0,0.0,0.0,2021-2022,Playoffs,F,F,Boston,Massachusetts
199,Isaiah Joe,PHI,7,0,0.7,0.3,0.0,2.1,0.1,40.0,0.286,0.714,33.3,0.143,0.429,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.1,2021-2022,Playoffs,G,G,Philadelphia,Pennsylvania
200,Luca Vildoza,MIL,7,0,0.7,0.3,0.6,2.4,1.3,33.3,0.286,0.857,20.0,0.143,0.714,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.3,2021-2022,Playoffs,G,G,Milwaukee,Wisconsin
201,Thanasis Antetokounmpo,MIL,8,0,0.6,0.5,0.1,2.5,1.0,66.7,0.25,0.375,0.0,0.0,0.0,33.3,0.125,0.375,0.1,0.4,0.1,0.0,0.0,0.5,2021-2022,Playoffs,F,F,Milwaukee,Wisconsin
202,Jordan Nwora,MIL,8,0,0.5,0.4,0.3,2.5,0.0,22.2,0.25,1.125,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.0,2021-2022,Playoffs,F,F,Milwaukee,Wisconsin
203,Svi Mykhailiuk,TOR,3,0,0.3,0.3,0.0,1.7,0.0,0.0,0.0,0.667,0.0,0.0,0.667,100.0,0.333,0.333,0.0,0.3,0.0,0.0,0.0,0.3,2021-2022,Playoffs,G,F,Toronto,Ontario
204,Rayjon Tucker,MIL,8,0,0.3,0.4,0.0,2.4,0.4,33.3,0.125,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.3,2021-2022,Playoffs,G,G,Milwaukee,Wisconsin
205,Juwan Morgan,BOS,9,0,0.1,0.3,0.0,1.7,0.2,0.0,0.0,0.111,0.0,0.0,0.111,50.0,0.111,0.222,0.2,0.1,0.0,0.0,0.0,0.1,2021-2022,Playoffs,F,F,Boston,Massachusetts
206,Armoni Brooks,TOR,4,0,0.0,0.5,0.0,2.0,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2021-2022,Playoffs,G,G,Toronto,Ontario
207,Jared Butler,UTA,1,0,0.0,1.0,0.0,5.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-2022,Playoffs,G,G,Utah,Utah
208,Facundo Campazzo,DEN,4,0,0.0,0.8,0.5,3.3,0.3,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.5,0.8,2021-2022,Playoffs,G,G,Denver,Colorado
209,Kessler Edwards,BKN,2,0,0.0,0.0,0.5,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2021-2022,Playoffs,F,F,Brooklyn,New York
210,Malachi Flynn,TOR,6,0,0.0,0.5,0.5,6.0,-0.2,0.0,0.0,1.167,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.2,1.0,2021-2022,Playoffs,G,G,Toronto,Ontario
211,Jalen Johnson,ATL,2,0,0.0,0.0,0.0,4.5,-2.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2021-2022,Playoffs,F,F,Atlanta,Georgia
212,Paul Millsap,PHI,1,0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2021-2022,Playoffs,F,F,Philadelphia,Pennsylvania
213,Markieff Morris,MIA,2,0,0.0,0.5,0.0,1.5,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,2021-2022,Playoffs,F,F,Miami,Florida
214,Josh Okogie,MIN,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-2022,Playoffs,G,G,Minnesota,Minnesota
215,Day'Ron Sharpe,BKN,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-2022,Playoffs,F,F,Brooklyn,New York
216,Garrett Temple,NOP,1,0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021-2022,Playoffs,G,F,New Orleans,Louisiana
217,Cam Thomas,BKN,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-2022,Playoffs,G,G,Brooklyn,New York
